Column,Signal Timestamp,Size,Entry Timestamp,Exit Timestamp,Avg Entry Price,Avg Exit Price,entry_cost,proceeds,PnL,Return [%],Duration,Exit Reason,Day Trade
PL,2025-09-30,5222,2025-10-01,2025-10-02,12.84,14.35203,67117.53047999999,74871.35435934,7753.823879340009,11.552606038821,1,trailing_stop,False
ORBS,2025-10-01,8673,2025-10-02,2025-10-03,8.27,9.024905,71797.43570999999,78194.728063935,6397.292353935016,8.910196152094606,1,trailing_stop,False
ABVX,2025-09-18,824,2025-09-19,2025-10-06,83.52,90.2016,68889.30047999999,74251.79228159999,5362.491801600001,7.784215784215798,17,take_profit,False
SATS,2025-10-02,894,2025-10-03,2025-10-06,79.35,75.8005,71009.83889999999,67697.881353,-3311.9575469999836,-4.664082609262166,3,trailing_stop,False
VIA,2025-10-02,1478,2025-10-03,2025-10-06,47.73,45.580999999999996,70615.48494,67301.349282,-3314.1356579999992,-4.693213762981207,3,trailing_stop,False
ORBS,2025-10-03,8264,2025-10-06,2025-10-07,8.72,12.302499999999998,72134.14207999999,101566.19213999998,29432.050059999994,40.80183005068325,1,trailing_stop,False
SPRB,2025-10-06,359,2025-10-07,2025-10-08,211.95,228.0,76166.14005,81770.148,5604.007949999999,7.357610542323911,1,trailing_stop,False
ABTC,2025-10-06,10330,2025-10-07,2025-10-08,7.18,6.9635,74243.5694,71861.022045,-2382.547354999988,-3.2090959180095524,1,trailing_stop,False
PL,2025-10-06,4891,2025-10-07,2025-10-08,15.0,15.941,73438.36499999999,77889.463569,4451.098569000009,6.060999000999012,1,trailing_stop,False
ORBS,2025-10-07,6167,2025-10-08,2025-10-09,12.0,11.988999999999999,74078.00399999999,73862.226837,-215.77716299999156,-0.29128371628370786,1,trailing_stop,False
SATS,2025-10-08,980,2025-10-09,2025-10-10,76.53,74.176,75074.39939999998,72619.78752,-2454.611879999982,-3.2695724502858736,1,trailing_stop,False
SPRB,2025-10-08,473,2025-10-09,2025-10-10,158.5,189.239905,75045.4705,89420.96458993499,14375.49408993499,19.15571185596736,1,trailing_stop,False
PL,2025-10-08,4911,2025-10-09,2025-10-10,15.59,15.2475,76639.05249,74805.59202750001,-1833.460462499992,-2.3923318503177304,1,trailing_stop,False
ORBS,2025-10-09,7212,2025-10-10,2025-10-13,11.005,10.459499999999998,79447.42806,75358.480086,-4088.9479740000097,-5.146734228969585,3,trailing_stop,False
